sentence	label
Rate current book two points	4
Find me the movie with the title of Twitches	5
I need a table for nine in Atlas in 1 second	1
find the Carrousel saga	5
Can you find me The Real McCoy novel?	5
What is Party All Night	5
Play the latest music by Martin Luther Mccoy	3
Play some Joeri Basjmet.	3
I need a reservation for eight at The Original Soup Man in Northern Mariana Islands	1
What is the forecast this evening for the Calipuy National Reservation	2
rate The Promise 1 points	4
Play thirties concerto music on Google Music	3
Book the nearby Meriton Grand Hotel Tallinn in Missouri.	1
Can you place a reservation for me at Ariston Cafe	1
Please find movie schedules	6
Is it going to be warmer in Town Kelloe Bank?	2
Is it going to storm in NE	2
I need a reservation for apr. the sixteenth, 2027 in Cazenovia, CA	1
What are the movie schedules	6
book a table today at a steakhouse for eight that serves sashimi	1
I give the Ways of Escape chronicle zero out of 6	4
Where is All Night Long 3 playing 1 hour from now	6
What will the weather be like 20 minutes from now in Homestead Meadows in Martinique	2
I give The Homo Handbook saga 3 of 6 stars	4
show me the movie schedule for the Cooper Foundation	6
rate this textbook a one	4
What time is The Daring Dobermans playing	6
Find a television show called Basement Screams.	5
I want another album in my disco fever playlist. 	0
Can you tell me the movies that are going to be scheduled at the closest movie house?	6
I need to find the creative work Burn Baby Burn	5
Get me a table at Prospect of Whitby in Blaine Hill, ID	1
Play Funky Heavy Bluesy	3
I need another artist in the romántica playlist. 	0
Please book seating for one person at an indoor restaurant that serves breakfast in Nicholasville, Tennessee	1
Give the current novel 4 of 6 stars	4
show creativity of Wild About Animals	5
book Helianthushof in Hurffville, NJ	1
add darkest angels to my SOS 48 2016	0
Show me the movie schedule 	6
Play the music of Tupac Shakur	3
Will it be overcast in Luxembourg in fourteen seconds 	2
What is the weather forecast in 13 seconds  in Grand Traverse Bay Bottomland Preserve	2
What's the weather forecast for Sequoyah National Wildlife Refuge	2
I want to book Coney I-Lander for 10 people.	1
What is the temperate in Seattle Heights and Slovenia at seven pm.	2
Rate A Spot of Bother 3 stars	4
Book a table for 2 at a FM restaurant serving grits for the next meal.	1
I'd like to hear Don Airey's Gonna Raise Hell	3
Where can I find the novel A Woman in the Web	5
Give this album 1 stars.	4
Is The Skull playing at Loews Cineplex	6
Add the track to the Metal Talks Metallica playlist.	0
I want to hear Richard Falomir's best song on Pandora	3
Can you tell me the movie times for Alamo Drafthouse Cinema	6
Play some music from Miss Platnum	3
Find a table at a bar for milagros and I in Mount Pocono	1
show me Chasing a Feeling painting	5
Open pandora and play udhreko choli from Chowdiah	3
I need to add to the all things post starting with my favorites from the silence	0
Rate The Summer King saga a 1 stars	4
give 2 out of 6 stars to current chronicle	4
Play my Pandora app	3
what's the weather going tbe twenty three minutes from now in Federico Albert National Reserve	2
Please get me Infernal Devices game.	5
Find a TV show called The SoulTaker.	5
I want to hear the sound track to Mary Macgregor new songs on Iheart	3
Play mere lapsed by Marilyn Moore.	3
Find the Collision in Black painting	5
Find the movie schedule at twelve AM.	6
What time is Children of Divorce playing	6
Play the best Vanessa Peters songs	3
show video game and The Quality of Life	5
table for 6 at a brasserie	1
play melody music from 1988	3
book a table for me and bettye at Washington, D.C. Jewish Community Center in Montana	1
Give the current essay 3	4
Can you put tire me onto my new music friday latin playlist?	0
Please get me the British Journal of Dermatology game.	5
Find a movie schedule.	6
Open Zvooq and play the best songs from Device	3
Show me movie times for two a.m. at any nearby movies.	6
Add this track to my Love Hurts playlist	0
Put this Yury Chernavsky tune on my Alternative Route playlist	0
book this week for their step sister's workplace close	1
Give Mason & Dixon a rating of three.	4
Book me a restaurant reservation in Fiji for zero am	1
party for ten at National Coney Island in DE	1
Want to eat at The Meatball Shop that's within walking distance of erica's campus	1
book a eastern european cuisine restaurant in midday for four in Meers,MP	1
Where is Chips in Crouch	1
What's the weather forecast for 3 hours from now at Christmas Island?	2
Book reservations at a tea house in Lodi with my granddaughter and I	1
Can i get the showtimes for films close by?	6
the next album is only one stars	4
What cinema is the closest showing movies	6
What's the weather forecast for the Dominican Republic	2
Show me the saga My Darling	5
Please search for the Microsoft Safety Scanner television show.	5
Pull up the TV show, 40 Seasons: The Best of Skid Row	5
Please add faccetta nera to my this is handel playlist	0
Rate The Hard Life 0 stars 	4
weather in Bashkirsky Nature Reserve 20 days from now	2
rate this textbook four stars	4
What's the weather in GU on Jul. the 4th, 2024	2
show me the schedule of movie The Da Vinci Code	6
rate Galactic Pot-Healer two points	4
I need a reservation for 7 people at a bar in Chile that serves bio.	1
Play the music Hands Up	3
Will it be freezing in seven minutes in Nora Fiji?	2
play a top-twenty tune by Noor Jehan	3
Play a sound track by Mac Dre.	3
Put another track in the keep calm playlist. 	0
What is the weather forecast now in Texas?	2
I'd like a table for natasha, bettye and kimberley at a coffeehouse with a smoking room	1
add Tarte to bandas sonoras playlist	0
I give the chronicle Atop an Underwood: Early Stories and Other Writings a rating value of 3 and a best rating of 6	4
Give this textbook a four	4
Play Anweshaa by the new first.	3
Find the creative work Brilliant! Tragic!	5
Rate The Plot to Save Socrates one stars	4
I'm looking for movie schedule for films playing in the neighborhood.	6
What time does A King in New York play in Malco Theatres	6
What movies are playing at Dipson Theatres	6
What is the midday weather forecast for Chalkyitsik, Palestine	2
I'd like a table for two at a place in West Whittier Nevada on indigenous people's day	1
Rate my current book 3 out of 6	4
List movie schedules for animated movies playing in the neighbourhood	6
rate The Breaking Point a three	4
What animated movies are playing at IMAX Corporation?	6
I'd like to watch The Wedding Ring at the movie theatre	6
add this track to my global funk	0
Can you search the picture titled The Accounting?	5
What's the weather forecast for Saint Pierre and Miquelon?	2
Please play Jag Vill Leva I Europa by porta	3
put once bitten twice bitten into the pulse of americana	0
in the neighbourhood find a movie schedule for animated movies	6
give 4 out of 6 stars to this textbook	4
Play some Game music.	3
Rate my current textbook 1 out of 6 points	4
give 2 out of 6 points to current book	4
I want to listen to some Aaliyah	3
Can you let me know where I can watch The Nest?	6
I rate Naked in Death a 5	4
find a United Paramount Theatres and movie times at 4 A.M.	6
find a nearby movie schedule for movies	6
Will it be sunny in Eyota Hawaii on february seventh, 2025?	2
i want to watch Mr. and Mrs. Bridge at a nearest cinema	6
Find The Killing Fields.	5
Give the chronicle Fathers and Crows a 5 out of 6.	4
Add this tune to my rage radio playlist	0
I want this album on my Indie Alternativa playlist	0
Play eighties music	3
show the movie schedules at United Paramount Theatres	6
What are the movie times	6
add kjetil vidar haraldstad to listas de éxitos	0
Rate the current novel a 0 out of 6 points	4
She me that movie schedule	6
Book a restaurant this year in Pagosa Junction for a romanian stle cusine for a party of two	1
Find movie schedules for IMAX Corporation.	6
I'd like to see the picture TeleForm	5
Where is the closest cinema that features animated movies	6
find a TV series called Armageddon Summer	5
will you add Pat Kirtley to my covered in punk playlist	0
I would rate Coming Through Slaughter a four out of 6.	4
I'd like t add Day After Day to evangeline's Party of the Century playlist	0
Put gregory douglass in Halloween Teens please	0
What's the weather in Waretown Lebanon	2
What are the movie schedules for the Loews Cineplex	6
book a table on 6/14/2035 at a bakery within walking distance of Equatorial Guinea that serves paella	1
What is the forecast for Dec. 1st, 2036 in Keeneland	2
Book a reservation for bettye and lakeisha jimenez at a bar	1
book a restaurant for one	1
Book a table at a restaurant in Portugal with parking for me and bonnie in 19 minutes	1
Find a television show called The High Chaparral.	5
I'm in MI and want to eat somwhere nearby Midday.	1
Add this track to epic wall of sound	0
I want to go to 88th St-Boyd Av or close by and book seats for 10	1
add song to Rocksteady playlist	0
Play Seasons In The Sun by Rosco Gordon on iheart	3
Rate The Watsons four of 6 stars	4
book a table for a Macedonia restaurant	1
can you add xanadu to Latin Alternative Music	0
open lastfm  play top hits of Simon Webbe	3
give two out of 6 stars to current book	4
Look up the Searchlights painting	5
add the album to my Top 100 Indie Tracks on Spotify playlist	0
show The Taste	5
book a spot for 9 in thirty three days  at Ringlestone Inn close to Grenada	1
find the novel The Thunder Rolls	5
Play sixties music by giovanni battista guadagnini.	3
Find movie schedules.	6
Find a reservation for 3 people 	1
I need current movie schedules.	6
Play me some music from 1999	3
Add Sunday Express Live to workout playlist	0
book for 2 at a cafe for burgers in Gasport	1
Please tell me the movie schedules 	6
Add Yuna Ito to my Cena Elegante playlist	0
Find the movie schedules for Cineplex Odeon Corporation.	6
Add Don and Sherri to the electrosafari playlist.	0
I am looking for the TV series Strays	5
Add Tarja Turunen to my Lo mejor de Radio 3 playlist	0
book me best joint restaurant for 2 members at AMerican Samoa today	1
Open Netflix and find a movie with the song heartful	3
play the most popular Miles Jones track	3
Search for The World Is a Game	5
rate the series The Quantity Theory of Insanity 1	4
What's the weather in Paulette Yemen	2
Rate A Battle of Nerves three stars out of 6	4
I'm looking for the song called Standing for Something.	5
I give this series a value of one and a best rating of 6	4
Play me a song from the twenties by Randy Bachman	3
