sentence	label	missing	target
Book a northeastern brazilian restaurant for 10 am	1		Book a northeastern brazilian restaurant for 10 am
Find book The Music Lovers	5		Find book The Music Lovers
Play trailer of Do Whatever Turns You On	5		Play trailer of Do Whatever Turns You On
Add Sam Moore to lo mejor de los 00's	0		Add Sam Moore to lo mejor de los 00's
 The Moldy Peaches 	5	find 	find The Moldy Peaches
play music from the sixties	3		play music from the sixties
What's the  forecast close  Sligo? 	2	weather by 	What's the weather forecast close by Sligo?
I would  this  essay a 0 	4	rate current 	I would rate this current essay a 0
Is it freezing this evening in Maunabo United States	2		Is it freezing this evening in Maunabo United States
 an oyster bar  AMerican Samoa for lunch 	1	book in 	book an oyster bar in AMerican Samoa for lunch
book a spot for 2 at a restaurant in PW	1		book a spot for 2 at a restaurant in PW
Book a table at T-Rex in one minute in Osierfield	1		Book a table at T-Rex in one minute in Osierfield
 a party of 4  Eddie’s Attic 	1	Book at 	Book a party of 4 at Eddie’s Attic
book me a restaurant	1		book me a restaurant
Rate the book An Appeal from the New to the Old Whigs a 0	4		Rate the book An Appeal from the New to the Old Whigs a 0
 it supposed to be chilly  DE tonight? 	2	Is in 	Is it supposed to be chilly in DE tonight?
Find the schedule for films around here.	6		Find the schedule for films around here.
Show  the Live  Whitby album. 	5	me in 	Show me the Live in Whitby album.
 the schedule  The Tooth Will Out  sunrise. 	6	Find for at 	Find the schedule for The Tooth Will Out at sunrise.
Play the TV series Heart of Gold	5		Play the TV series Heart of Gold
does Red e Toby nemiciamici start thirteen hours from now	6		does Red e Toby nemiciamici start thirteen hours from now
 the Home  Where the   TV series 	5	play Is Music Is 	play the Home Is Where the Music Is TV series
Play the most popular ep by marcel khalife on Netflix	3		Play the most popular ep by marcel khalife on Netflix
show weather forecast at three am.in Wauregan	2		show weather forecast at three am.in Wauregan
rate the last saga 3	4		rate the last saga 3
I'd  to get 4 seats  a restaurant. 	1	like at 	I'd like to get 4 seats at a restaurant.
I'd like to watch movies  KB  	6	at Theatres 	I'd like to watch movies at KB Theatres
four out of 6  for the previous  	4	stars essay 	four out of 6 stars for the previous essay
 movement music from 1954 	3	Play 	Play movement music from 1954
I need to find Best of the West Rides Again	5		I need to find Best of the West Rides Again
 Norma Jean to  pure  & roll playlist. 	0	Add my rock 	Add Norma Jean to my pure rock & roll playlist.
Can you give  the forecast  Osgood 	2	me for 	Can you give me the forecast for Osgood
put paula abdul on Musica Española 2017	0		put paula abdul on Musica Española 2017
book me a restaurant in Freshwater Bay for ava and I in Alaska	1		book me a restaurant in Freshwater Bay for ava and I in Alaska
Find the Sing When You’re Winning TV show	5		Find the Sing When You’re Winning TV show
Show me the picture Written in the Stars	5		Show me the picture Written in the Stars
this series should get 0  6  	4	of points 	this series should get 0 of 6 points
give 5   6 to this album 	4	out of 	give 5 out of 6 to this album
 song to  pure rock & roll 	0	Add my 	Add song to my pure rock & roll
Please find me the movies playing nearby	6		Please find me the movies playing nearby
put glenn stetson to my your daily routine playlis	0		put glenn stetson to my your daily routine playlis
What  are scheduled  the closest cinema? 	6	films at 	What films are scheduled at the closest cinema?
show creativity of soundtrack IHeartRadio Countdown	5		show creativity of soundtrack IHeartRadio Countdown
I want to eat  the Trout Creek   9 people  bougatsa   the best 	1	at restaurant for for that is 	I want to eat at the Trout Creek restaurant for 9 people for bougatsa that is the best
 Main Deli Steak House on february 13  Serbia  Montenegro 	1	book in and 	book Main Deli Steak House on february 13 in Serbia and Montenegro
Add the second three years to my workout twerkout playlist	0		Add the second three years to my workout twerkout playlist
 this  titled Sombrero Fallout: A Japanese Novel 0  	4	rate book points 	rate this book titled Sombrero Fallout: A Japanese Novel 0 points
Play eighties 	3		Play eighties
Book a CO table at Windows on the World	1		Book a CO table at Windows on the World
find the video game Tenacious D in: The Pick of Destiny	5		find the video game Tenacious D in: The Pick of Destiny
  Gil Parris's A Cup Of Coffee, A Sandwich  You 	3	Play me And 	Play me Gil Parris's A Cup Of Coffee, A Sandwich And You
 fifties music on Deezer 	3	Play 	Play fifties music on Deezer
 gina schock to workout twerkout 	0	add 	add gina schock to workout twerkout
play some Mike Porcaro	3		play some Mike Porcaro
 a restaurant  Bouchon for 1 	1	Book in 	Book a restaurant in Bouchon for 1
Show The Bridge of San Luis Rey picture	5		Show The Bridge of San Luis Rey picture
where  Puthri playing 	6	is 	where is Puthri playing
 blues on Vimeo 	3	Play 	Play blues on Vimeo
 the current essay 2 stars 	4	rate 	rate the current essay 2 stars
weather  Bashkirsky Nature Reserve 20 days  now 	2	in from 	weather in Bashkirsky Nature Reserve 20 days from now
Book a brasserie for me   team  four am 	1	and my at 	Book a brasserie for me and my team at four am
 Fabri Fibra to The Birth  Cool 	0	add of 	add Fabri Fibra to The Birth of Cool
add scarlet begonias to my para entrenar playlist	0		add scarlet begonias to my para entrenar playlist
I'd like to rate My Beloved World two points	4		I'd like to rate My Beloved World two points
 a restaurant for four  Burundi 	1	book in 	book a restaurant for four in Burundi
Add this lbc crew tune to my Rock Argentino Vol I playlist	0		Add this lbc crew tune to my Rock Argentino Vol I playlist
 show of Cissy Houston 	5	Play 	Play show of Cissy Houston
play David Banner on Netflix	3		play David Banner on Netflix
Is Prophecy playing  Malco Theatres 	6	at 	Is Prophecy playing at Malco Theatres
I  a   Uruguay  213 days when it's chillier 	2	need table in in 	I need a table in Uruguay in 213 days when it's chillier
 the singer Damon  album to  African Heat playlists 	0	Add Johnson my 	Add the singer Damon Johnson album to my African Heat playlists
 this series a 5 	4	Rate 	Rate this series a 5
what are the movie times  United Paramount  	6	for Theatres 	what are the movie times for United Paramount Theatres
Play the latest Joan Baez.	3		Play the latest Joan Baez.
help me find the book called Journal of Neuroscience Research	5		help me find the book called Journal of Neuroscience Research
 movies are playing  the closest movie theatre 	6	What at 	What movies are playing at the closest movie theatre
Get me a picture about Sardonic Wrath	5		Get me a picture about Sardonic Wrath
 for 3  U.S. Virgin Islands 	1	book in 	book for 3 in U.S. Virgin Islands
I'm rating The Skystone with   	4	three points 	I'm rating The Skystone with three points
 the Great House  Sonning distant  Gun Hill Rd. 	1	Book at from 	Book the Great House at Sonning distant from Gun Hill Rd.
give this textbook four stars	4		give this textbook four stars
 a table  mindy  angelita  a restaurant which serves café liégeois 	1	Book for and at 	Book a table for mindy and angelita at a restaurant which serves café liégeois 
 Deezer form 2010 tune  Dave Grohl 	3	play by 	play Deezer form 2010 tune by Dave Grohl
use Spotify to  greatest songs  Kailash Kher 	3	play from 	use Spotify to play greatest songs from Kailash Kher
I need a painting called Brubeck Plays Brubeck	5		I need a painting called Brubeck Plays Brubeck
I'm looking for 1634: The Ram Rebellion.	5		I'm looking for 1634: The Ram Rebellion.
Rat  Trips: A  Treasury a 3 	4	Short Christmas 	Rat Short Trips: A Christmas Treasury a 3
Look  A Terrible Vengeance 	5	for 	Look for A Terrible Vengeance
I need seating  Floating restaurant  Tennessee  a group of 9 	1	at in for 	I need seating at Floating restaurant in Tennessee for a group of 9
Give Who? 1 out of 6 stars 	4		Give Who? 1 out of 6 stars 
play melody music from 1988	3		play melody music from 1988
add ths album to my Pachangueo Total	0		add ths album to my Pachangueo Total
I'd  to see the painting Empire   Worlds 	5	like of Two 	I'd like to see the painting Empire of Two Worlds
Add pittsburgh slim to my indie mim playlist.	0		Add pittsburgh slim to my indie mim playlist.
I would say this essay deserves four points	4		I would say this essay deserves four points
my niece and I want to visit a food court in Callicoon, Tennessee	1		my niece and I want to visit a food court in Callicoon, Tennessee
Is snowfall forecast in PA?	2		Is snowfall forecast in PA?
 NHL on Fox 	5	find 	find NHL on Fox
 bebob on Iheart 	3	Play 	Play bebob on Iheart
Play Donald Rubinstein on Pandora	3		Play Donald Rubinstein on Pandora
On April 2nd what will the weather be here	2		On April 2nd what will the weather be here
Find movie schedules. 	6		Find movie schedules.
Will there be a depression here on october 26	2		Will there be a depression here on october 26
I would  this  2  and a best rating of 6 	4	rate essay stars 	I would rate this essay 2 stars and a best rating of 6
Send the track from andrew hewitt to the piano ballads playlist	0		Send the track from andrew hewitt to the piano ballads playlist
I'd like a table for 10 at a distant place downtown for next fall	1		I'd like a table for 10 at a distant place downtown for next fall
Rate this textbook four points	4		Rate this textbook four points
 a table  four  Orchard Grass Hills, NV 	1	Book for in 	Book a table for four in Orchard Grass Hills, NV
book an osteria in North Salt Lake for three	1		book an osteria in North Salt Lake for three
Rate this album three out of 6 	4		Rate this album three out of 6 
 a table for 6  a restaurant  Nebraska 	1	book at in 	book a table for 6 at a restaurant in Nebraska
 lisa m to my guitar hero live  	0	Add playlist 	Add lisa m to my guitar hero live playlist
Let me use netflix to listen to the last soundtrack from Out Of Eden.	3		Let me use netflix to listen to the last soundtrack from Out Of Eden.
Can you play Maggie Mae on Netflix	3		Can you play Maggie Mae on Netflix
I want the video game Southwest Riders	5		I want the video game Southwest Riders
look for the book titled Iranian Journal of Fuzzy Systems	5		look for the book titled Iranian Journal of Fuzzy Systems
Where can I find the picture of House Foundation	5		Where can I find the picture of House Foundation
Will there be a lot of sun in Dry Prong Somalia at 5 pm	2		Will there be a lot of sun in Dry Prong Somalia at 5 pm
Give the  textbook five stars. 	4	current 	Give the current textbook five stars.
 a table for 5 people  Goodland, AK. 	1	Book in 	Book a table for 5 people in Goodland, AK.
